train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
324,0.48271604938271606,0.48148148148148145,0.48703703703703705,0.31018547131284124,0.29630541871921184,0.32644526445264455
649,0.1775038520801233,0.14791987673343607,0.2810477657935285,0.146456595107823,0.10812807881773398,0.24920049200492003
974,0.24661190965092405,0.23511293634496921,0.26375770020533884,0.2316552451238798,0.21881449233211545,0.25119698980241034
1299,0.2526558891454965,0.20854503464203233,0.2678983833718245,0.2378198486418362,0.19006643884172833,0.26546770763274136
1624,0.24556650246305417,0.20554187192118226,0.26108374384236455,0.23412890286538332,0.19867622198389473,0.24963054187192119
1949,0.29214982042072857,0.1461775269368907,0.3919445869676757,0.27598022285641577,0.1459091487466599,0.37851416937814697
2274,0.3034300791556728,0.21613896218117853,0.3913808267370273,0.29199310466011064,0.21647474233363023,0.37315270935960587
2599,0.1859946133128126,0.09134282416313966,0.3395151981531358,0.18367597961693902,0.08475951138821733,0.32278325123152707
2924,0.23112175102599175,0.14038987688098495,0.32082763337893294,0.22229533625385517,0.13495794933318792,0.33139712431607077
3249,0.2605724838411819,0.18673437980917204,0.31972914742997843,0.25677294457673644,0.18051475711801454,0.3157635467980296
