train_size,train_mean,train_ci_lower,train_ci_upper,validation_mean,validation_ci_lower,validation_ci_upper
153,-0.3127209195485064,-0.31287496104866425,-0.3121817742979537,-0.35145822373193714,-0.3549328623930848,-0.34933522518985766
306,-0.32629351870565165,-0.3307924194757023,-0.32500811848563715,-0.35216004094145437,-0.35619231964557846,-0.3492081728857185
459,-0.3289078913157891,-0.33160956469161124,-0.3276186716239032,-0.3519594277360468,-0.3561339342787021,-0.34957151313584445
612,-0.32928582797962724,-0.33395871307898134,-0.3266247264114977,-0.3517474571172893,-0.3561425942605548,-0.3483323807753152
766,-0.33451457755124725,-0.33496865596600767,-0.3334214658266371,-0.3501248416170589,-0.35369138389522675,-0.34696362964498106
919,-0.3380588301315194,-0.3405580213940649,-0.3355694877501016,-0.3494459167822216,-0.3516195712812779,-0.3469737071332555
1072,-0.33760823251830085,-0.3390063519065748,-0.33687716692956293,-0.34834982441318874,-0.3512007939512588,-0.3445853816701326
1225,-0.33687488795471143,-0.3380950851763225,-0.33521091367914824,-0.3483140226870836,-0.3515595488769246,-0.34492686029804176
1378,-0.3378945867229728,-0.3401531691740957,-0.3368125886898805,-0.34813863311407645,-0.351686733853888,-0.34449167579539464
1532,-0.3383284262560569,-0.33894493604153775,-0.33781180071808764,-0.3475569577498671,-0.3500810393309074,-0.34457369902463797
